date,hour,shop,sensor_id,count,units
2024-07-17,11,Paris,1,7377,visits
2024-07-17,12,Paris,1,6030,visits
2024-07-17,13,Paris,1,7841,visits
2024-07-17,14,Paris,1,6173,visits
2024-07-17,15,Paris,1,8574,visits
2024-07-17,16,Paris,1,7383,visits
2024-07-17,17,Paris,1,-1,
2024-07-17,18,Paris,1,0,visits
2024-07-17,19,Paris,1,0,visits
2024-07-17,20,Paris,1,0,visits
2024-07-17,21,Paris,1,0,visits
2024-07-17,22,Paris,1,0,visits
2024-07-17,23,Paris,1,0,visits
2024-07-18,0,Paris,1,0,visits
2024-07-18,1,Paris,1,0,visits
2024-07-18,2,Paris,1,0,visits
2024-07-18,3,Paris,1,0,visits
2024-07-18,4,Paris,1,0,visits
2024-07-18,5,Paris,1,0,visits
2024-07-18,6,Paris,1,0,visits
2024-07-18,7,Paris,1,0,visits
2024-07-18,8,Paris,1,7141,visits
2024-07-18,9,Paris,1,5792,visits
2024-07-18,10,Paris,1,7377,visits
2024-07-18,11,Paris,1,6030,visits
2024-07-18,12,Paris,1,7841,visits
2024-07-18,13,Paris,1,6173,visits
2024-07-18,14,Paris,1,8574,visits
2024-07-18,15,Paris,1,7383,visits
2024-07-18,16,Paris,1,-1,
2024-07-18,17,Paris,1,5439,visits
2024-07-18,18,Paris,1,0,visits
2024-07-18,19,Paris,1,0,visits
2024-07-18,20,Paris,1,0,visits
2024-07-18,21,Paris,1,0,visits
2024-07-18,22,Paris,1,0,visits
2024-07-18,23,Paris,1,0,visits
2024-07-19,0,Paris,1,0,visits
2024-07-19,1,Paris,1,0,visits
2024-07-19,2,Paris,1,0,visits
2024-07-19,3,Paris,1,0,visits
2024-07-19,4,Paris,1,0,visits
2024-07-19,5,Paris,1,0,visits
2024-07-19,6,Paris,1,0,visits
2024-07-19,7,Paris,1,0,visits
2024-07-19,8,Paris,1,5792,visits
2024-07-19,9,Paris,1,7377,visits
2024-07-19,10,Paris,1,6030,visits
2024-07-19,11,Paris,1,7841,visits
2024-07-19,12,Paris,1,6173,visits
2024-07-19,13,Paris,1,8574,visits
2024-07-19,14,Paris,1,7383,visits
2024-07-19,15,Paris,1,-1,
2024-07-19,16,Paris,1,5439,visits
2024-07-19,17,Paris,1,6995,visits
2024-07-19,18,Paris,1,0,visits
2024-07-19,19,Paris,1,0,visits
2024-07-19,20,Paris,1,0,visits
2024-07-19,21,Paris,1,0,visits
2024-07-19,22,Paris,1,0,visits
2024-07-19,23,Paris,1,0,visits
2024-07-20,0,Paris,1,0,visits
2024-07-20,1,Paris,1,0,visits
2024-07-20,2,NULL,1,0,visits
2024-07-20,3,Paris,1,0,visits
2024-07-20,4,Paris,1,0,visits
2024-07-20,5,Paris,1,0,visits
2024-07-20,6,Paris,1,0,visits
2024-07-20,7,Paris,1,0,visits
2024-07-20,8,Paris,1,7377,visits
2024-07-20,9,Paris,1,6030,visits
2024-07-20,10,Paris,1,7841,visits
2024-07-20,11,Paris,1,6173,visits
2024-07-20,12,Paris,1,8574,visits
2024-07-20,13,Paris,1,7383,visits
2024-07-20,14,Paris,1,-1,
2024-07-20,15,Paris,1,5439,visits
2024-07-20,16,Paris,1,6995,visits
2024-07-20,17,Paris,1,7723,visits
2024-07-20,18,Paris,1,0,visits
2024-07-20,19,Paris,1,0,visits
2024-07-20,20,Paris,1,0,visits
2024-07-20,21,Paris,1,0,visits
2024-07-20,22,Paris,1,0,visits
2024-07-20,23,Paris,1,0,visits
2024-07-21,0,Paris,1,0,visits
2024-07-21,1,Paris,1,0,visits
2024-07-21,2,Paris,1,0,visits
2024-07-21,3,Paris,1,0,visits
2024-07-21,4,Paris,1,0,visits
2024-07-21,5,Paris,1,0,visits
2024-07-21,NULL,Paris,1,0,visits
2024-07-21,7,Paris,1,0,visits
2024-07-21,8,Paris,1,0,visits
2024-07-21,9,Paris,1,0,visits
2024-07-21,10,Paris,1,0,visits
2024-07-21,11,Paris,1,0,visits
2024-07-21,12,Paris,1,0,visits
2024-07-21,13,Paris,1,-1,
2024-07-21,14,Paris,1,0,visits
2024-07-21,15,Paris,1,0,visits
2024-07-21,16,Paris,1,0,visits
2024-07-21,17,Paris,1,0,visits
2024-07-21,18,Paris,1,0,visits
2024-07-21,19,Paris,1,0,visits
2024-07-21,20,Paris,1,0,visits
2024-07-21,21,Paris,1,0,visits
2024-07-21,22,Paris,1,0,visits
2024-07-21,23,Paris,1,0,visits
2024-07-22,0,Paris,1,0,visits
2024-07-22,1,Paris,1,0,visits
2024-07-22,2,Paris,1,0,visits
2024-07-22,3,Paris,1,0,visits
2024-07-22,4,Paris,1,0,visits
2024-07-22,5,Paris,1,0,visits
2024-07-22,6,Paris,1,0,visits
2024-07-22,7,Paris,1,0,visits
2024-07-22,8,Paris,1,7841,visits
2024-07-22,9,Paris,1,6173,visits
2024-07-22,10,Paris,1,8574,visits
2024-07-22,11,Paris,1,7383,visits
2024-07-22,12,Paris,1,-1,
2024-07-22,13,Paris,1,5439,visits
2024-07-22,14,Paris,1,6995,visits
2024-07-22,15,Paris,1,7723,visits
2024-07-22,16,Paris,1,4972,visits
2024-07-22,17,Paris,1,4753,visits
2024-07-22,18,Paris,1,0,visits
2024-07-22,19,Paris,1,0,visits
2024-07-22,20,Paris,1,0,visits
2024-07-22,21,Paris,1,0,visits
2024-07-22,22,Paris,1,0,visits
2024-07-22,23,Paris,1,0,visits
2024-07-23,0,Paris,1,0,visits
2024-07-23,1,Paris,1,0,visits
2024-07-23,2,Paris,1,0,visits
2024-07-23,3,Paris,1,0,visits
2024-07-23,4,Paris,1,0,visits
2024-07-23,5,Paris,1,0,visits
2024-07-23,6,Paris,1,0,visits
2024-07-23,7,Paris,1,0,visits
2024-07-23,8,Paris,1,6173,visits
2024-07-23,9,Paris,1,8574,visits
2024-07-23,10,Paris,1,7383,visits
2024-07-23,11,Paris,1,-1,
2024-07-23,12,Paris,1,5439,visits
2024-07-23,13,Paris,1,6995,visits
2024-07-23,14,Paris,1,7723,visits
2024-07-23,15,Paris,1,4972,visits
2024-07-23,16,Paris,1,4753,visits
2024-07-23,17,Paris,1,5470,visits
2024-07-23,18,Paris,1,0,visits
2024-07-23,19,Paris,1,0,visits
2024-07-23,20,Paris,1,0,visits
2024-07-23,21,Paris,1,0,visits
2024-07-23,22,Paris,1,0,visits
2024-07-23,23,Paris,1,0,visits
2024-07-24,0,Paris,1,0,visits
2024-07-24,1,Paris,1,0,visits
2024-07-24,2,Paris,1,0,visits
2024-07-24,3,Paris,1,0,visits
2024-07-24,4,Paris,1,0,visits
2024-07-24,5,Paris,1,0,visits
2024-07-24,6,Paris,1,0,visits
2024-07-24,7,Paris,1,0,visits
2024-07-24,8,Paris,1,8574,visits
2024-07-24,9,Paris,1,7383,visits
2024-07-24,10,Paris,1,-1,
2024-07-24,11,Paris,1,5439,visits
2024-07-24,12,Paris,1,6995,visits
2024-07-24,13,Paris,1,7723,visits
2024-07-24,14,Paris,1,4972,visits
2024-07-24,15,Paris,1,4753,visits
2024-07-24,16,Paris,1,5470,visits
2024-07-24,17,Paris,1,5515,visits
2024-07-24,18,Paris,1,0,visits
2024-07-24,19,Paris,1,0,visits
2024-07-24,20,Paris,1,0,visits
2024-07-24,21,Paris,1,0,visits
2024-07-24,22,Paris,1,0,visits
2024-07-24,23,Paris,1,0,visits
2024-07-25,0,Paris,1,0,visits
2024-07-25,1,Paris,1,0,visits
2024-07-25,2,Paris,1,0,visits
2024-07-25,3,Paris,1,0,visits
2024-07-25,4,Paris,1,0,visits
2024-07-25,5,Paris,1,0,visits
2024-07-25,6,Paris,1,0,visits
2024-07-25,7,Paris,1,0,visits
2024-07-25,8,Paris,1,7383,visits
2024-07-25,9,Paris,1,-1,
2024-07-25,10,Paris,1,5439,visits
2024-07-25,11,Paris,1,6995,visits
2024-07-25,12,Paris,1,7723,visits
2024-07-25,13,Paris,1,4972,visits
2024-07-25,14,Paris,1,4753,visits
2024-07-25,15,Paris,1,5470,visits
2024-07-25,16,Paris,1,5515,visits
2024-07-25,17,Paris,1,7730,visits
2024-07-25,18,Paris,1,0,visits
2024-07-25,19,Paris,1,0,visits
2024-07-25,20,Paris,1,0,visits
2024-07-25,21,Paris,1,0,visits
2024-07-25,22,Paris,1,0,visits
2024-07-25,23,Paris,1,0,visits
2024-07-26,0,Paris,1,0,visits
2024-07-26,1,Paris,1,0,visits
2024-07-26,2,Paris,1,0,visits
2024-07-26,3,Paris,1,0,visits
2024-07-26,4,Paris,1,0,visits
2024-07-26,5,Paris,1,0,visits
2024-07-26,6,Paris,1,0,visits
2024-07-26,7,Paris,1,0,visits
2024-07-26,8,Paris,1,-1,
2024-07-26,9,Paris,1,5439,visits
2024-07-26,10,Paris,1,6995,visits
2024-07-26,11,Paris,1,7723,visits
2024-07-26,12,Paris,1,4972,visits
2024-07-26,13,Paris,1,4753,visits
2024-07-26,14,Paris,1,5470,visits
2024-07-26,15,Paris,1,5515,visits
2024-07-26,16,Paris,1,7730,visits
2024-07-26,17,Paris,1,771,visits
2024-07-26,18,Paris,1,0,visits
2024-07-26,19,Paris,1,0,visits
2024-07-26,20,Paris,1,0,visits
2024-07-26,21,Paris,1,0,visits
2024-07-26,22,Paris,1,0,visits
2024-07-26,23,Paris,1,0,visits
2024-07-27,0,Paris,1,0,visits
2024-07-27,1,Paris,1,0,visits
2024-07-27,2,Paris,1,0,visits
2024-07-27,3,Paris,1,0,visits
2024-07-27,4,Paris,1,0,visits
2024-07-27,5,Paris,1,0,visits
2024-07-27,6,Paris,1,0,visits
2024-07-27,7,Paris,1,-1,
2024-07-27,8,Paris,1,5439,visits
2024-07-27,9,Paris,1,6995,visits
2024-07-27,10,Paris,1,7723,visits
2024-07-27,11,Paris,1,4972,visits
2024-07-27,12,Paris,1,4753,visits
2024-07-27,13,Paris,1,5470,visits
2024-07-27,14,Paris,1,5515,visits
2024-07-27,15,Paris,1,7730,visits
2024-07-27,16,Paris,1,771,visits
2024-07-27,17,Paris,1,7312,visits
2024-07-27,18,Paris,1,0,visits
2024-07-27,19,Paris,1,0,visits
2024-07-27,20,Paris,1,0,visits
2024-07-27,21,Paris,1,0,visits
2024-07-27,22,Paris,1,0,visits
2024-07-27,23,Paris,1,0,visits
2024-07-28,0,Paris,1,0,visits
2024-07-28,1,Paris,1,0,visits
2024-07-28,2,Paris,1,0,visits
2024-07-28,3,Paris,1,0,visits
2024-07-28,4,Paris,1,0,visits
2024-07-28,5,Paris,1,0,visits
2024-07-28,6,Paris,1,-1,
2024-07-28,7,Paris,1,0,visits
2024-07-28,8,Paris,1,0,visits
2024-07-28,9,Paris,1,0,visits
2024-07-28,10,Paris,1,0,visits
2024-07-28,11,Paris,1,0,visits
2024-07-28,12,Paris,1,0,visits
2024-07-28,13,Paris,1,0,visits
2024-07-28,14,Paris,1,0,visits
2024-07-28,15,Paris,1,0,visits
2024-07-28,16,Paris,1,0,visits
2024-07-28,17,Paris,1,0,visits
2024-07-28,18,Paris,1,0,visits
2024-07-28,19,Paris,1,0,visits
2024-07-28,20,Paris,1,0,visits
2024-07-28,21,Paris,1,0,visits
2024-07-28,22,Paris,1,0,visits
2024-07-28,23,Paris,1,0,visits
2024-07-29,0,Paris,1,0,visits
2024-07-29,1,Paris,1,0,visits
2024-07-29,2,Paris,1,0,visits
2024-07-29,3,Paris,1,0,visits
2024-07-29,4,Paris,1,0,visits
2024-07-29,5,Paris,1,-1,
2024-07-29,6,Paris,1,0,visits
2024-07-29,7,Paris,1,0,visits
2024-07-29,8,Paris,1,7723,visits
2024-07-29,9,Paris,1,4972,visits
2024-07-29,10,Paris,1,4753,visits
2024-07-29,11,Paris,1,5470,visits
2024-07-29,12,Paris,1,5515,visits
2024-07-29,13,Paris,1,7730,visits
2024-07-29,14,Paris,1,771,visits
2024-07-29,15,Paris,1,7312,visits
2024-07-29,16,Paris,1,695,visits
2024-07-29,17,Paris,1,7379,visits
2024-07-29,18,Paris,1,0,visits
2024-07-29,19,Paris,1,0,visits
2024-07-29,20,Paris,1,0,visits
2024-07-29,21,Paris,1,0,visits
2024-07-29,22,Paris,1,0,visits
2024-07-29,23,Paris,1,0,visits
2024-07-30,0,Paris,1,0,visits
2024-07-30,1,Paris,1,0,visits
2024-07-30,2,Paris,1,0,visits
2024-07-30,3,Paris,1,0,visits
2024-07-30,4,Paris,1,-1,
2024-07-30,5,Paris,1,0,visits
2024-07-30,6,Paris,1,0,visits
2024-07-30,7,Paris,1,0,visits
2024-07-30,8,Paris,1,4972,visits
2024-07-30,9,Paris,1,4753,visits
2024-07-30,10,Paris,1,5470,visits
2024-07-30,11,Paris,1,5515,visits
2024-07-30,12,Paris,1,7730,visits
2024-07-30,13,Paris,1,771,visits
2024-07-30,14,Paris,1,7312,visits
2024-07-30,15,Paris,1,695,visits
2024-07-30,16,Paris,1,7379,visits
2024-07-30,17,Paris,1,6130,visits
2024-07-30,18,Paris,1,0,visits
2024-07-30,19,Paris,1,0,visits
2024-07-30,20,Paris,1,0,visits
2024-07-30,21,Paris,1,0,visits
2024-07-30,22,Paris,1,0,visits
2024-07-30,23,Paris,1,0,visits
2024-07-31,0,Paris,1,0,visits
2024-07-31,1,Paris,1,0,visits
2024-07-31,2,Paris,1,0,visits
2024-07-31,3,Paris,1,-1,
2024-07-31,4,Paris,1,0,visits
2024-07-31,5,Paris,1,0,visits
2024-07-31,6,Paris,1,0,visits
2024-07-31,7,Paris,1,0,visits
2024-07-31,8,Paris,1,4753,visits
2024-07-31,9,Paris,1,5470,visits
2024-07-31,10,Paris,1,5515,visits
2024-07-31,11,Paris,1,7730,visits
2024-07-31,12,Paris,1,771,visits
2024-07-31,13,Paris,1,7312,visits
2024-07-31,14,Paris,1,695,visits
2024-07-31,15,Paris,1,7379,visits
2024-07-31,16,Paris,1,6130,visits
2024-07-31,17,Paris,1,7740,visits
2024-07-31,18,Paris,1,0,visits
2024-07-31,19,Paris,1,0,visits
2024-07-31,20,Paris,1,0,visits
2024-07-31,21,Paris,1,0,visits
2024-07-31,22,Paris,1,0,visits
2024-07-31,23,Paris,1,0,visits
2024-08-01,0,Paris,1,0,visits
2024-08-01,1,Paris,1,0,visits
2024-08-01,2,Paris,1,-1,
2024-08-01,3,Paris,1,0,visits
2024-08-01,4,Paris,1,0,visits
2024-08-01,5,Paris,1,0,visits
2024-08-01,6,Paris,1,0,visits
2024-08-01,7,Paris,1,0,visits
2024-08-01,8,Paris,1,5470,visits
2024-08-01,9,Paris,1,5515,visits
2024-08-01,10,Paris,1,7730,visits
2024-08-01,11,Paris,1,771,visits
2024-08-01,12,Paris,1,7312,visits
2024-08-01,13,Paris,1,695,visits
2024-08-01,14,Paris,1,7379,visits
2024-08-01,15,Paris,1,6130,visits
2024-08-01,16,Paris,1,7740,visits
2024-08-01,17,Paris,1,8188,visits
2024-08-01,18,Paris,1,0,visits
2024-08-01,19,Paris,1,0,visits
2024-08-01,20,Paris,1,0,visits
2024-08-01,21,Paris,1,0,visits
2024-08-01,22,Paris,1,0,visits
2024-08-01,23,Paris,1,0,visits
2024-08-02,0,Paris,1,0,visits
2024-08-02,1,Paris,1,-1,
2024-08-02,2,Paris,1,0,visits
2024-08-02,3,Paris,1,NULL,visits
2024-08-02,4,Paris,1,0,visits
2024-08-02,5,Paris,1,0,visits
2024-08-02,6,Paris,1,0,visits
2024-08-02,7,Paris,1,0,visits
2024-08-02,8,Paris,1,5515,visits
2024-08-02,9,Paris,1,7730,visits
2024-08-02,10,Paris,1,771,visits
2024-08-02,11,Paris,1,7312,visits
2024-08-02,12,Paris,1,695,visits
2024-08-02,13,Paris,1,7379,visits
2024-08-02,14,Paris,1,6130,visits
2024-08-02,15,Paris,1,7740,visits
2024-08-02,16,Paris,1,8188,visits
2024-08-02,17,Paris,1,6602,visits
2024-08-02,18,Paris,1,0,visits
2024-08-02,19,Paris,1,0,visits
2024-08-02,20,Paris,1,0,visits
2024-08-02,21,Paris,1,0,visits
2024-08-02,22,Paris,1,0,visits
2024-08-02,23,Paris,1,0,visits
2024-08-03,0,Paris,1,-1,
2024-08-03,1,Paris,1,0,visits
2024-08-03,2,Paris,1,0,visits
2024-08-03,3,Paris,1,0,visits
2024-08-03,4,Paris,1,0,visits
2024-08-03,5,Paris,1,0,visits
2024-08-03,6,Paris,1,0,visits
2024-08-03,7,Paris,1,0,visits
2024-08-03,8,Paris,1,7730,visits
2024-08-03,9,Paris,1,771,visits
2024-08-03,10,Paris,1,7312,visits
2024-08-03,11,Paris,1,695,visits
2024-08-03,12,Paris,1,7379,visits
2024-08-03,13,Paris,1,6130,visits
2024-08-03,14,Paris,1,7740,visits
2024-08-03,15,Paris,1,8188,visits
2024-08-03,16,Paris,1,6602,visits
2024-08-03,17,Paris,1,5784,visits
2024-08-03,18,Paris,1,0,visits
2024-08-03,19,Paris,1,0,visits
2024-08-03,20,Paris,1,0,visits
2024-08-03,21,Paris,1,0,visits
2024-08-03,22,Paris,1,0,visits
2024-08-03,23,Paris,1,0,visits
2024-08-04,0,Paris,1,0,visits
2024-08-04,1,Paris,1,0,visits
2024-08-04,2,Paris,1,0,visits
2024-08-04,3,Paris,1,0,visits
2024-08-04,4,Paris,1,0,visits
2024-08-04,5,Paris,1,0,visits
2024-08-04,6,Paris,1,0,visits
2024-08-04,7,Paris,1,0,visits
2024-08-04,8,Paris,1,0,visits
2024-08-04,9,Paris,1,0,visits
2024-08-04,10,Paris,1,0,visits
2024-08-04,11,Paris,1,0,visits
2024-08-04,12,Paris,1,0,visits
2024-08-04,13,Paris,1,0,visits
2024-08-04,14,Paris,1,0,visits
2024-08-04,15,Paris,1,0,visits
2024-08-04,16,Paris,1,0,visits
2024-08-04,17,Paris,1,0,visits
2024-08-04,18,Paris,1,0,visits
2024-08-04,19,Paris,1,0,visits
2024-08-04,20,Paris,1,0,visits
2024-08-04,21,Paris,1,0,visits
2024-08-04,22,Paris,1,0,visits
2024-08-04,23,Paris,1,0,visits
2024-08-05,0,Paris,1,0,visits
2024-08-05,1,Paris,1,0,visits
2024-08-05,2,Paris,1,0,visits
2024-08-05,3,Paris,1,0,visits
2024-08-05,4,Paris,1,0,visits
2024-08-05,5,Paris,1,0,visits
2024-08-05,6,Paris,1,0,visits
2024-08-05,7,Paris,1,0,visits
2024-08-05,8,Paris,1,7312,visits
2024-08-05,9,Paris,1,695,visits
2024-08-05,10,Paris,1,7379,visits
2024-08-05,11,Paris,1,6130,visits
2024-08-05,12,Paris,1,7740,visits
2024-08-05,13,Paris,1,8188,visits
2024-08-05,14,Paris,1,6602,visits
2024-08-05,15,Paris,1,5784,visits
2024-08-05,16,Paris,1,7281,visits
2024-08-05,17,Paris,1,7837,visits
2024-08-05,18,Paris,1,0,visits
2024-08-05,19,Paris,1,0,visits
2024-08-05,20,Paris,1,0,visits
2024-08-05,21,Paris,1,0,visits
2024-08-05,22,Paris,1,0,visits
2024-08-05,23,Paris,1,0,visits
2024-08-06,0,Paris,1,0,visits
2024-08-06,1,Paris,1,0,visits
2024-08-06,2,Paris,1,0,visits
2024-08-06,3,Paris,1,0,visits
2024-08-06,4,Paris,1,0,visits
2024-08-06,5,Paris,1,0,visits
2024-08-06,6,Paris,1,0,visits
2024-08-06,7,Paris,1,0,visits
2024-08-06,8,Paris,1,695,visits
2024-08-06,9,Paris,1,7379,visits
2024-08-06,10,Paris,1,6130,visits
2024-08-06,11,Paris,1,7740,visits
2024-08-06,12,Paris,1,8188,visits
2024-08-06,13,Paris,1,6602,visits
2024-08-06,14,Paris,NULL,5784,visits
2024-08-06,15,Paris,1,7281,visits
2024-08-06,16,Paris,1,7837,visits
2024-08-06,17,Paris,1,7374,visits
2024-08-06,18,Paris,1,0,visits
2024-08-06,19,Paris,1,0,visits
2024-08-06,20,Paris,1,0,visits
2024-08-06,21,Paris,1,0,visits
2024-08-06,22,Paris,1,0,visits
2024-08-06,23,Paris,1,0,visits
2024-08-07,0,Paris,1,0,visits
2024-08-07,1,Paris,1,0,visits
2024-08-07,2,NULL,1,0,visits
2024-08-07,3,Paris,1,0,visits
2024-08-07,4,Paris,1,0,visits
2024-08-07,5,Paris,1,0,visits
2024-08-07,6,Paris,1,0,visits
2024-08-07,7,Paris,1,0,visits
2024-08-07,8,NULL,1,7379,visits
2024-08-07,9,Paris,1,6130,visits
2024-08-07,10,Paris,1,7740,visits
2024-08-07,11,Paris,1,8188,visits
2024-08-07,12,Paris,1,6602,visits
2024-08-07,13,Paris,1,5784,visits
2024-08-07,14,Paris,1,7281,visits
2024-08-07,15,Paris,1,7837,visits
2024-07-01,1,Paris,2,0,visits
2024-07-01,2,Paris,2,0,visits
2024-07-01,3,Paris,2,0,visits
2024-07-01,4,Paris,2,0,visits
2024-07-01,5,Paris,2,0,visits
2024-07-01,6,Paris,2,0,visits
2024-07-01,7,Paris,2,0,visits
2024-07-01,8,Paris,2,5491,visits
2024-07-01,9,Paris,2,6172,visits
2024-07-01,10,Paris,2,7703,visits
2024-07-01,11,Paris,2,7259,visits
2024-07-01,12,Paris,2,6929,visits
2024-07-01,13,Paris,2,5994,visits
2024-07-01,14,Paris,2,6789,visits
2024-07-01,15,Paris,2,6614,visits
2024-07-01,16,Paris,2,733,visits
2024-07-01,17,Paris,2,6229,visits
2024-07-01,18,Paris,2,0,visits
2024-07-01,19,Paris,2,0,visits
2024-07-01,20,Paris,2,0,visits
2024-07-01,21,Paris,2,0,visits
2024-07-01,22,Paris,2,0,visits
2024-07-01,23,Paris,2,0,visits
2024-07-02,0,Paris,2,0,visits
2024-07-02,1,Paris,2,0,visits
2024-07-02,2,Paris,2,0,visits
2024-07-02,3,Paris,2,0,visits
2024-07-02,4,Paris,2,0,visits
2024-07-02,5,Paris,2,0,visits
2024-07-02,6,Paris,2,0,visits
2024-07-02,7,Paris,2,0,visits
2024-07-02,8,Paris,2,6172,visits
2024-07-02,9,Paris,2,7703,visits
2024-07-02,10,Paris,2,7259,visits
2024-07-02,11,Paris,2,6929,visits
2024-07-02,12,Paris,2,5994,visits
2024-07-02,13,Paris,2,6789,visits
2024-07-02,14,Paris,2,6614,visits
2024-07-02,15,Paris,NULL,733,visits
2024-07-02,16,Paris,2,6229,visits
2024-07-02,17,Paris,2,7353,visits
2024-07-02,18,Paris,2,0,visits
2024-07-02,19,Paris,2,0,visits
2024-07-02,20,Paris,2,0,visits
2024-07-02,21,Paris,2,0,visits
2024-07-02,22,Paris,2,0,visits
2024-07-02,23,Paris,2,0,visits
2024-07-03,0,Paris,2,0,visits
2024-07-03,1,Paris,2,0,visits
2024-07-03,2,Paris,2,0,visits
2024-07-03,3,Paris,2,0,visits
2024-07-03,4,Paris,2,0,visits
2024-07-03,5,Paris,2,0,visits
2024-07-03,6,Paris,2,0,visits
2024-07-03,7,Paris,2,0,visits
2024-07-03,8,Paris,2,7703,visits
2024-07-03,9,Paris,2,7259,visits
2024-07-03,10,Paris,2,6929,visits
2024-07-03,11,Paris,2,5994,visits
2024-07-03,12,Paris,2,6789,visits
2024-07-03,13,Paris,2,6614,visits
2024-07-03,14,Paris,2,733,visits
2024-07-03,15,Paris,2,6229,visits
2024-07-03,16,Paris,2,7353,visits
2024-07-03,17,Paris,2,5373,visits
2024-07-03,18,Paris,2,0,visits
2024-07-03,19,Paris,2,0,visits
2024-07-03,20,Paris,2,0,visits
2024-07-03,21,Paris,2,0,visits
2024-07-03,22,Paris,2,0,visits
2024-07-03,23,Paris,2,0,visits
2024-07-04,0,Paris,2,0,visits
2024-07-04,1,Paris,2,0,visits
2024-07-04,2,Paris,2,0,visits
2024-07-04,3,Paris,2,0,visits
2024-07-04,4,Paris,2,0,visits
2024-07-04,5,Paris,2,0,visits
2024-07-04,6,Paris,2,0,visits
2024-07-04,7,Paris,2,0,visits
2024-07-04,8,Paris,2,7259,visits
2024-07-04,9,Paris,2,6929,visits
2024-07-04,10,Paris,2,5994,visits
2024-07-04,11,Paris,2,6789,visits
2024-07-04,12,Paris,2,6614,visits
2024-07-04,13,Paris,2,733,visits
2024-07-04,14,Paris,2,6229,visits
2024-07-04,15,Paris,2,7353,visits
2024-07-04,16,Paris,2,5373,visits
2024-07-04,17,Paris,2,6734,visits
2024-07-04,18,Paris,2,0,visits
2024-07-04,19,Paris,2,0,visits
2024-07-04,20,Paris,2,0,visits
2024-07-04,21,Paris,2,0,visits
2024-07-04,22,Paris,2,0,visits
2024-07-04,23,Paris,2,0,visits
2024-07-05,0,Paris,2,0,visits
2024-07-05,1,Paris,2,0,visits
2024-07-05,2,Paris,2,0,visits
2024-07-05,3,Paris,2,0,visits
2024-07-05,4,Paris,2,0,visits
2024-07-05,5,Paris,2,0,visits
2024-07-05,6,Paris,2,0,visits
2024-07-05,7,Paris,NULL,0,visits
2024-07-05,8,Paris,2,6929,visits
2024-07-05,9,Paris,2,5994,visits
2024-07-05,10,Paris,2,6789,visits
2024-07-05,11,Paris,2,6614,visits
2024-07-05,12,Paris,2,733,visits
2024-07-05,13,Paris,2,6229,visits
2024-07-05,14,Paris,2,7353,visits
2024-07-05,15,Paris,2,5373,visits
2024-07-05,16,Paris,2,6734,visits
2024-07-05,17,Paris,2,7172,visits
2024-07-05,18,Paris,2,0,visits
2024-07-05,19,Paris,2,0,visits
2024-07-05,20,Paris,2,0,visits
2024-07-05,21,Paris,2,0,visits
2024-07-05,22,Paris,2,0,visits
2024-07-05,23,Paris,2,0,visits
2024-07-06,0,Paris,2,0,visits
2024-07-06,1,Paris,2,0,visits
2024-07-06,2,Paris,2,0,visits
2024-07-06,3,Paris,2,0,visits
2024-07-06,4,Paris,2,0,visits
2024-07-06,5,Paris,2,0,visits
2024-07-06,6,Paris,2,0,visits
2024-07-06,7,Paris,2,0,visits
2024-07-06,8,Paris,2,5994,visits
2024-07-06,9,Paris,2,6789,visits
2024-07-06,10,Paris,2,6614,visits
2024-07-06,11,Paris,2,733,visits
2024-07-06,12,Paris,2,6229,visits
2024-07-06,13,Paris,2,7353,visits
2024-07-06,14,Paris,2,5373,visits
2024-07-06,15,Paris,2,6734,visits
2024-07-06,16,Paris,2,7172,visits
2024-07-06,17,Paris,2,8897,visits
2024-07-06,18,Paris,2,0,visits
2024-07-06,19,Paris,2,0,visits
2024-07-06,20,Paris,2,0,visits
2024-07-06,21,Paris,2,0,visits
2024-07-06,22,Paris,2,0,visits
2024-07-06,23,Paris,2,0,visits
2024-07-07,0,Paris,2,0,visits
2024-07-07,1,Paris,2,0,visits
2024-07-07,2,Paris,2,0,visits
2024-07-07,3,Paris,2,0,visits
2024-07-07,4,Paris,2,0,visits
2024-07-07,5,Paris,2,0,visits
2024-07-07,6,Paris,2,0,visits
2024-07-07,7,Paris,2,0,visits
2024-07-07,8,Paris,2,0,visits
2024-07-07,9,Paris,2,0,visits
2024-07-07,10,Paris,2,0,visits
2024-07-07,11,Paris,2,0,visits
2024-07-07,12,Paris,2,0,visits
2024-07-07,13,Paris,2,0,visits
2024-07-07,14,Paris,2,0,visits
2024-07-07,15,Paris,2,0,visits
2024-07-07,16,Paris,2,0,visits
2024-07-07,17,Paris,2,0,visits
2024-07-07,18,Paris,2,0,visits
2024-07-07,19,Paris,2,0,visits
2024-07-07,20,Paris,2,0,visits
2024-07-07,21,Paris,2,0,visits
2024-07-07,22,Paris,2,0,visits
2024-07-07,23,Paris,2,0,visits
2024-07-08,0,Paris,2,0,visits
2024-07-08,1,Paris,2,0,visits
2024-07-08,2,Paris,2,0,visits
2024-07-08,3,Paris,2,0,visits
2024-07-08,4,Paris,2,0,visits
2024-07-08,5,Paris,2,0,visits
2024-07-08,6,Paris,2,0,visits
2024-07-08,7,Paris,2,0,visits
2024-07-08,8,Paris,2,6614,visits
2024-07-08,9,Paris,2,733,visits
2024-07-08,10,Paris,2,6229,visits
2024-07-08,11,Paris,2,7353,visits
